Algorithm,Non-pulsar precision,Non-pulsar recall,Non-pulsar F1,Pulsar precision,Pulsar recall,Pulsar F1,Weighted precision,Weighted recall,Weighted F1,Matthews corrcoefficient,Cohen's Kappa,Parameters,PCA,Tuning,Scaling,Sampling
AdaBoost,0.989777373920945,0.8966865610207861,0.9409351042004104,0.4808686659772492,0.9117647058823529,0.6296547054840893,0.9414362599236857,0.8981188303222202,0.9113666550766772,0.617,0.577,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,False,rus
AdaBoost,0.982066609735269,0.9466968512039514,0.9640574242900555,0.621897810218978,0.8352941176470589,0.7129707112970712,0.9478542633479886,0.9361147327249022,0.9402067586863263,0.687,0.678,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,False,nm-3
AdaBoost,0.9797441364605544,0.9456678328874254,0.9624044402555242,0.6111929307805597,0.8137254901960784,0.6980656013456688,0.9447355473570347,0.9331346619482213,0.9372949584443812,0.67,0.661,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,False,cnn
AdaBoost,0.9815160955347871,0.9726281127804075,0.9770518916683895,0.759927797833935,0.8254901960784313,0.7913533834586466,0.9604674772022421,0.9586515179735519,0.9594124356827367,0.769,0.768,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,False,ros
AdaBoost,0.9824561403508771,0.9681004321876929,0.9752254586918212,0.7332185886402753,0.8352941176470589,0.7809349220898258,0.9587811261261785,0.9554851927733283,0.9567698480255857,0.758,0.756,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,False,smote
AdaBoost,0.9837860602232049,0.9615147149619263,0.9725228975853456,0.6983870967741935,0.8490196078431372,0.7663716814159292,0.9566760823206168,0.9508288321847644,0.9529406438609274,0.744,0.739,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,False,adasyn
AdaBoost,0.9912449284646594,0.9553406050627701,0.9729616432613707,0.6836734693877551,0.9196078431372549,0.7842809364548495,0.9620287906123179,0.9519463587260197,0.9550389089586466,0.768,0.758,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,False,rus
AdaBoost,0.9851963098047629,0.9450504218975098,0.9647058823529412,0.6228813559322034,0.8647058823529412,0.7241379310344828,0.9507801007388279,0.9374185136897001,0.9418543913541679,0.702,0.69,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,False,nm-3
AdaBoost,0.9853939518617568,0.9857995472319407,0.98559670781893,0.8641732283464567,0.8607843137254902,0.862475442043222,0.9738792249120822,0.9739243807040417,0.9739014488236588,0.848,0.848,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,False,cnn
AdaBoost,0.9844485369347248,0.9901214241613501,0.9872768315206238,0.9004149377593361,0.8509803921568627,0.8749999999999999,0.9764662058526895,0.9769044514807227,0.9766116826892738,0.863,0.862,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,False,ros
AdaBoost,0.9842600163532298,0.9909446388145708,0.9875910163060199,0.9077568134171907,0.8490196078431372,0.8774062816616008,0.976992995772604,0.9774632147513503,0.9771245952464829,0.866,0.865,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,False,smote
AdaBoost,0.9872138585275314,0.9851821362420251,0.9861969509682735,0.8615384615384616,0.8784313725490196,0.8699029126213593,0.9752759832314938,0.975041907245297,0.9751502086406657,0.856,0.856,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,False,adasyn
